Query Title,Query File,Database File,Search Method,Positive/redundant (+) or negative (-) hit for queries with query title (edit this column),Hit Number,E-value,Order of magnitude of E-value difference compared to top hit,Length as percent of top hit sequence length,Accession,Description,
ARG8,ARG8_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,5,1.43713e-26,66,44,"OLP93025.1","Gamma-glutamyltranspeptidase [Symbiodinium microadriaticum] "OLP93025.1 Gamma-glutamyltranspeptidase [Symbiodinium microadriaticum]"
ARG8,ARG8_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,6,1.86916e-24,68,29,"OLQ04959.1","Glutamate-1-semialdehyde 2 1-aminomutase 1  chloroplastic [Symbiodinium microadriaticum] "OLQ04959.1 Glutamate-1-semialdehyde 2 1-aminomutase 1  chloroplastic [Symbiodinium microadriaticum]"
ARG8,ARG8_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,7,6.2608e-23,69,68,"OLP84677.1","hypothetical protein AK812_SmicGene34424 [Symbiodinium microadriaticum] "OLP84677.1 hypothetical protein AK812_SmicGene34424 [Symbiodinium microadriaticum]"
ARG8,ARG8_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,8,7.54211e-06,87,60,"OLP78332.1","Calpain-type cysteine protease DEK1 [Symbiodinium microadriaticum] "OLP78332.1 Calpain-type cysteine protease DEK1 [Symbiodinium microadriaticum]"
ARG8,ARG8_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,9,0.00020693,88,133,"OLQ04199.1","Mycosubtilin synthase subunit A [Symbiodinium microadriaticum] "OLQ04199.1 Mycosubtilin synthase subunit A [Symbiodinium microadriaticum]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,1,1.03929e-173,0,100,"CAE7648365.1","WIN1 [Symbiodinium sp. CCMP2592] "CAE7648365.1 WIN1 [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,2,1.92243e-34,139,47,"CAE7245059.1","etnppl [Symbiodinium sp. CCMP2592] "CAE7245059.1 etnppl [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,3,3.22636e-27,146,73,"CAE7032915.1","bioB [Symbiodinium sp. CCMP2592] "CAE7032915.1 bioB [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,4,2.84256e-25,148,68,"CAE7321902.1","GSA [Symbiodinium sp. CCMP2592] "CAE7321902.1 GSA [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,5,4.44586e-24,150,264,"CAE7757041.1","oxct1 [Symbiodinium sp. CCMP2592] "CAE7757041.1 oxct1 [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,6,6.36655e-18,156,122,"CAE7702625.1","GABA-TP3 [Symbiodinium sp. CCMP2592] "CAE7702625.1 GABA-TP3 [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,7,2.6282e-17,156,103,"CAE7527427.1","ggt [Symbiodinium sp. CCMP2592] "CAE7527427.1 ggt [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,8,8.46137e-13,161,203,"CAE7757930.1","aruG [Symbiodinium sp. CCMP2592] "CAE7757930.1 aruG [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,9,4.2932e-10,164,41,"CAE7326203.1","mycA [Symbiodinium sp. CCMP2592] "CAE7326203.1 mycA [Symbiodinium sp. CCMP2592]"
ARG8,ARG8_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,10,2.37106e-09,164,83,"CAE7834720.1","astC [Symbiodinium sp. CCMP2592] "CAE7834720.1 astC [Symbiodinium sp. CCMP2592]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,+,1,2.59895e-46,0,100,"CAE6968387.1","ift57 [Symbiodinium natans] "CAE6968387.1 ift57 [Symbiodinium natans]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,+,2,1.11781e-45,1,91,"CAE7479447.1","Atp5mc2 [Symbiodinium natans] "CAE7479447.1 Atp5mc2 [Symbiodinium natans]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,3,0.0145414,44,8,"CAE7403675.1","atpE [Symbiodinium natans] "CAE7403675.1 atpE [Symbiodinium natans]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,4,0.0188926,44,10,"CAE7403660.1","atpE [Symbiodinium natans] "CAE7403660.1 atpE [Symbiodinium natans]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,5,0.0432726,44,10,"CAE7403693.1","atpE [Symbiodinium natans] "CAE7403693.1 atpE [Symbiodinium natans]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,+,1,1.18488e-48,0,100,"OLQ04530.1","ATP synthase F(0) complex subunit C3  mitochondrial [Symbiodinium microadriaticum] "OLQ04530.1 ATP synthase F(0) complex subunit C3  mitochondrial [Symbiodinium microadriaticum]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,+,2,1.72474e-46,2,155,"OLP99306.1","ATP synthase F(0) complex subunit C1  mitochondrial [Symbiodinium microadriaticum] "OLP99306.1 ATP synthase F(0) complex subunit C1  mitochondrial [Symbiodinium microadriaticum]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,+,3,1.11361e-42,6,730,"OLP77726.1","LINE-1 retrotransposable element ORF2 protein [Symbiodinium microadriaticum] "OLP77726.1 LINE-1 retrotransposable element ORF2 protein [Symbiodinium microadriaticum]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,4,0.038774,47,73,"OLQ04679.1","ATP synthase subunit C  plastid [Symbiodinium microadriaticum] "OLQ04679.1 ATP synthase subunit C  plastid [Symbiodinium microadriaticum]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,+,1,1.9576e-52,0,100,"CAE7035295.1","ATP5MC1 [Symbiodinium sp. CCMP2592] "CAE7035295.1 ATP5MC1 [Symbiodinium sp. CCMP2592]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,+,2,8.33217e-47,6,268,"CAE7832219.1","Atp5mc1 [Symbiodinium sp. CCMP2592] "CAE7832219.1 Atp5mc1 [Symbiodinium sp. CCMP2592]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,3,0.0319929,50,108,"CAE7296995.1","atpE [Symbiodinium sp. CCMP2592] "CAE7296995.1 atpE [Symbiodinium sp. CCMP2592]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,_,4,0.0346872,50,107,"CAE7273590.1","atpE [Symbiodinium sp. CCMP2592] "CAE7273590.1 atpE [Symbiodinium sp. CCMP2592]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,_,5,0.0368144,50,107,"CAE7273482.1","atpE [Symbiodinium sp. CCMP2592] "CAE7273482.1 atpE [Symbiodinium sp. CCMP2592]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,_,6,0.0417868,50,511,"CAE6956020.1","atpE [Symbiodinium sp. CCMP2592] "CAE6956020.1 atpE [Symbiodinium sp. CCMP2592]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,_,7,0.0450932,50,209,"CAE7630236.1","atpE [Symbiodinium sp. CCMP2592] "CAE7630236.1 atpE [Symbiodinium sp. CCMP2592]"
ATP5G3,ATP5G3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,_,8,0.0494739,50,108,"CAE7247417.1","atpE [Symbiodinium sp. CCMP2592] "CAE7247417.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,1,2.59895e-46,0,100,"CAE6968387.1","ift57 [Symbiodinium natans] "CAE6968387.1 ift57 [Symbiodinium natans]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,2,1.11781e-45,1,91,"CAE7479447.1","Atp5mc2 [Symbiodinium natans] "CAE7479447.1 Atp5mc2 [Symbiodinium natans]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,3,0.0145414,44,8,"CAE7403675.1","atpE [Symbiodinium natans] "CAE7403675.1 atpE [Symbiodinium natans]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,4,0.0188926,44,10,"CAE7403660.1","atpE [Symbiodinium natans] "CAE7403660.1 atpE [Symbiodinium natans]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,5,0.0432726,44,10,"CAE7403693.1","atpE [Symbiodinium natans] "CAE7403693.1 atpE [Symbiodinium natans]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,1,1.18488e-48,0,100,"OLQ04530.1","ATP synthase F(0) complex subunit C3  mitochondrial [Symbiodinium microadriaticum] "OLQ04530.1 ATP synthase F(0) complex subunit C3  mitochondrial [Symbiodinium microadriaticum]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,2,1.72474e-46,2,155,"OLP99306.1","ATP synthase F(0) complex subunit C1  mitochondrial [Symbiodinium microadriaticum] "OLP99306.1 ATP synthase F(0) complex subunit C1  mitochondrial [Symbiodinium microadriaticum]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,3,1.11361e-42,6,730,"OLP77726.1","LINE-1 retrotransposable element ORF2 protein [Symbiodinium microadriaticum] "OLP77726.1 LINE-1 retrotransposable element ORF2 protein [Symbiodinium microadriaticum]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,4,0.038774,47,73,"OLQ04679.1","ATP synthase subunit C  plastid [Symbiodinium microadriaticum] "OLQ04679.1 ATP synthase subunit C  plastid [Symbiodinium microadriaticum]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,1,1.9576e-52,0,100,"CAE7035295.1","ATP5MC1 [Symbiodinium sp. CCMP2592] "CAE7035295.1 ATP5MC1 [Symbiodinium sp. CCMP2592]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,2,8.33217e-47,6,268,"CAE7832219.1","Atp5mc1 [Symbiodinium sp. CCMP2592] "CAE7832219.1 Atp5mc1 [Symbiodinium sp. CCMP2592]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,3,0.0319929,50,108,"CAE7296995.1","atpE [Symbiodinium sp. CCMP2592] "CAE7296995.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,4,0.0346872,50,107,"CAE7273590.1","atpE [Symbiodinium sp. CCMP2592] "CAE7273590.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,5,0.0368144,50,107,"CAE7273482.1","atpE [Symbiodinium sp. CCMP2592] "CAE7273482.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,6,0.0417868,50,511,"CAE6956020.1","atpE [Symbiodinium sp. CCMP2592] "CAE6956020.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,7,0.0450932,50,209,"CAE7630236.1","atpE [Symbiodinium sp. CCMP2592] "CAE7630236.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc1,Atp5mc1_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,8,0.0494739,50,108,"CAE7247417.1","atpE [Symbiodinium sp. CCMP2592] "CAE7247417.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,1,1.61245e-49,0,100,"CAE6968387.1","ift57 [Symbiodinium natans] "CAE6968387.1 ift57 [Symbiodinium natans]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,2,1.10788e-45,4,91,"CAE7479447.1","Atp5mc2 [Symbiodinium natans] "CAE7479447.1 Atp5mc2 [Symbiodinium natans]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,3,0.0128322,47,8,"CAE7403675.1","atpE [Symbiodinium natans] "CAE7403675.1 atpE [Symbiodinium natans]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,4,0.0141388,47,10,"CAE7403660.1","atpE [Symbiodinium natans] "CAE7403660.1 atpE [Symbiodinium natans]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,5,0.0293246,47,10,"CAE7403693.1","atpE [Symbiodinium natans] "CAE7403693.1 atpE [Symbiodinium natans]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,1,1.84448e-50,0,100,"OLP99306.1","ATP synthase F(0) complex subunit C1  mitochondrial [Symbiodinium microadriaticum] "OLP99306.1 ATP synthase F(0) complex subunit C1  mitochondrial [Symbiodinium microadriaticum]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,2,4.04548e-50,0,64,"OLQ04530.1","ATP synthase F(0) complex subunit C3  mitochondrial [Symbiodinium microadriaticum] "OLQ04530.1 ATP synthase F(0) complex subunit C3  mitochondrial [Symbiodinium microadriaticum]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,3,1.66659e-43,7,470,"OLP77726.1","LINE-1 retrotransposable element ORF2 protein [Symbiodinium microadriaticum] "OLP77726.1 LINE-1 retrotransposable element ORF2 protein [Symbiodinium microadriaticum]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,4,0.0270686,48,47,"OLQ04679.1","ATP synthase subunit C  plastid [Symbiodinium microadriaticum] "OLQ04679.1 ATP synthase subunit C  plastid [Symbiodinium microadriaticum]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,5,0.0397954,48,66,"OLQ06705.1","ATP synthase subunit c  chloroplastic [Symbiodinium microadriaticum] "OLQ06705.1 ATP synthase subunit c  chloroplastic [Symbiodinium microadriaticum]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,1,7.80646e-51,0,100,"CAE7035295.1","ATP5MC1 [Symbiodinium sp. CCMP2592] "CAE7035295.1 ATP5MC1 [Symbiodinium sp. CCMP2592]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,2,2.32321e-50,0,268,"CAE7832219.1","Atp5mc1 [Symbiodinium sp. CCMP2592] "CAE7832219.1 Atp5mc1 [Symbiodinium sp. CCMP2592]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,3,0.0232702,48,107,"CAE7273590.1","atpE [Symbiodinium sp. CCMP2592] "CAE7273590.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,4,0.0254139,49,108,"CAE7296995.1","atpE [Symbiodinium sp. CCMP2592] "CAE7296995.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,5,0.0257006,49,107,"CAE7273482.1","atpE [Symbiodinium sp. CCMP2592] "CAE7273482.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,6,0.0384789,49,511,"CAE6956020.1","atpE [Symbiodinium sp. CCMP2592] "CAE6956020.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,7,0.0387525,49,209,"CAE7630236.1","atpE [Symbiodinium sp. CCMP2592] "CAE7630236.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc3,Atp5mc3_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,8,0.0389241,49,108,"CAE7247417.1","atpE [Symbiodinium sp. CCMP2592] "CAE7247417.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,1,2.05814e-47,0,100,"CAE7479447.1","Atp5mc2 [Symbiodinium natans] "CAE7479447.1 Atp5mc2 [Symbiodinium natans]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,2,6.88038e-47,1,109,"CAE6968387.1","ift57 [Symbiodinium natans] "CAE6968387.1 ift57 [Symbiodinium natans]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,3,0.0147358,45,9,"CAE7403675.1","atpE [Symbiodinium natans] "CAE7403675.1 atpE [Symbiodinium natans]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,4,0.017309,45,11,"CAE7403660.1","atpE [Symbiodinium natans] "CAE7403660.1 atpE [Symbiodinium natans]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,5,0.0352265,45,11,"CAE7403693.1","atpE [Symbiodinium natans] "CAE7403693.1 atpE [Symbiodinium natans]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,1,2.94272e-50,0,100,"OLQ04530.1","ATP synthase F(0) complex subunit C3  mitochondrial [Symbiodinium microadriaticum] "OLQ04530.1 ATP synthase F(0) complex subunit C3  mitochondrial [Symbiodinium microadriaticum]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,2,2.1508e-48,2,155,"OLP99306.1","ATP synthase F(0) complex subunit C1  mitochondrial [Symbiodinium microadriaticum] "OLP99306.1 ATP synthase F(0) complex subunit C1  mitochondrial [Symbiodinium microadriaticum]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,3,7.81229e-44,6,730,"OLP77726.1","LINE-1 retrotransposable element ORF2 protein [Symbiodinium microadriaticum] "OLP77726.1 LINE-1 retrotransposable element ORF2 protein [Symbiodinium microadriaticum]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,4,0.00463688,47,73,"OLQ04679.1","ATP synthase subunit C  plastid [Symbiodinium microadriaticum] "OLQ04679.1 ATP synthase subunit C  plastid [Symbiodinium microadriaticum]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,5,0.0487408,48,103,"OLQ06705.1","ATP synthase subunit c  chloroplastic [Symbiodinium microadriaticum] "OLQ06705.1 ATP synthase subunit c  chloroplastic [Symbiodinium microadriaticum]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,1,6.76109e-51,0,100,"CAE7035295.1","ATP5MC1 [Symbiodinium sp. CCMP2592] "CAE7035295.1 ATP5MC1 [Symbiodinium sp. CCMP2592]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,2,7.0132e-49,2,268,"CAE7832219.1","Atp5mc1 [Symbiodinium sp. CCMP2592] "CAE7832219.1 Atp5mc1 [Symbiodinium sp. CCMP2592]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,3,0.00516898,48,107,"CAE7273482.1","atpE [Symbiodinium sp. CCMP2592] "CAE7273482.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,4,0.0284529,49,108,"CAE7296995.1","atpE [Symbiodinium sp. CCMP2592] "CAE7296995.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,5,0.0293561,49,107,"CAE7273590.1","atpE [Symbiodinium sp. CCMP2592] "CAE7273590.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,6,0.036784,49,511,"CAE6956020.1","atpE [Symbiodinium sp. CCMP2592] "CAE6956020.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,7,0.0417052,49,209,"CAE7630236.1","atpE [Symbiodinium sp. CCMP2592] "CAE7630236.1 atpE [Symbiodinium sp. CCMP2592]"
Atp5mc5,Atp5mc5_Kveneficum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,8,0.0423123,49,108,"CAE7247417.1","atpE [Symbiodinium sp. CCMP2592] "CAE7247417.1 atpE [Symbiodinium sp. CCMP2592]"
ATPsynthF1asu1mt,ATPsynthF1asu1mt_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,+,1,0.0,0,100,"CAE7034163.1","ATP5F1A [Symbiodinium natans] "CAE7034163.1 ATP5F1A [Symbiodinium natans]"
ATPsynthF1asu1mt,ATPsynthF1asu1mt_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,2,6.53799e-22,279,95,"CAE7540397.1","unnamed protein product [Symbiodinium natans] "CAE7540397.1 unnamed protein product [Symbiodinium natans]"
ATPsynthF1asu1mt,ATPsynthF1asu1mt_Kveneficum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,3,1.74225e-21,279,94,"CAE7269271.1","unnamed protein product [Symbiodinium natans] "CAE7269271.1 unnamed protein product [Symbiodinium natans]"
