Query Title,Query File,Database File,Search Method,Positive/redundant (+) or negative (-) hit for queries with query title (edit this column),Hit Number,E-value,Order of magnitude of E-value difference compared to top hit,Length as percent of top hit sequence length,Accession,Description,
ACC1,ACC1_s_natans.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,10,2.89222e-31,269,1,"OLP73193.1","ACC1 carboxylase  partial [Symbiodinium microadriaticum] "OLP73193.1 ACC1 carboxylase  partial [Symbiodinium microadriaticum]"
ACC1,ACC1_s_natans.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,11,1.70107e-29,271,2,"OLP74569.1","hypothetical protein AK812_SmicGene45851 [Symbiodinium microadriaticum] "OLP74569.1 hypothetical protein AK812_SmicGene45851 [Symbiodinium microadriaticum]"
ACC1,ACC1_s_natans.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,12,2.37921e-19,281,69,"OLP91380.1","putative methylcrotonoyl-CoA carboxylase beta chain  mitochondrial [Symbiodinium microadriaticum] "OLP91380.1 putative methylcrotonoyl-CoA carboxylase beta chain  mitochondrial [Symbiodinium microadriaticum]"
ACC1,ACC1_s_natans.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,13,1.76635e-09,291,9,"OLP98794.1","hypothetical protein AK812_SmicGene18699 [Symbiodinium microadriaticum] "OLP98794.1 hypothetical protein AK812_SmicGene18699 [Symbiodinium microadriaticum]"
ACC1,ACC1_s_natans.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,14,0.001683,297,91,"OLQ04104.1","Protein URA2 [Symbiodinium microadriaticum] "OLQ04104.1 Protein URA2 [Symbiodinium microadriaticum]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,1,0.0,0,100,"CAE7247065.1","ACC2 [Symbiodinium sp. CCMP2592] "CAE7247065.1 ACC2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,2,0.0,0,97,"CAE7794939.1","ACC2 [Symbiodinium sp. CCMP2592] "CAE7794939.1 ACC2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,3,0.0,0,32,"CAE7729236.1","accA [Symbiodinium sp. CCMP2592] "CAE7729236.1 accA [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,4,0.0,0,39,"CAE7729179.1","ACAC [Symbiodinium sp. CCMP2592] "CAE7729179.1 ACAC [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,5,4.43389e-145,156,75,"CAE7729143.1","HFA1 [Symbiodinium sp. CCMP2592] "CAE7729143.1 HFA1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,6,3.66377e-86,215,34,"CAE7395870.1","HFA1 [Symbiodinium sp. CCMP2592] "CAE7395870.1 HFA1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,+,7,1.0607e-56,244,25,"CAE7729271.1","ACC1 [Symbiodinium sp. CCMP2592] "CAE7729271.1 ACC1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,8,1.15785e-31,269,59,"CAE7663557.1","Mccc2 [Symbiodinium sp. CCMP2592] "CAE7663557.1 Mccc2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,9,3.7507e-11,290,58,"CAE7758309.1","Mccc2 [Symbiodinium sp. CCMP2592] "CAE7758309.1 Mccc2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,10,2.44914e-06,294,75,"CAE7451588.1","CAD [Symbiodinium sp. CCMP2592] "CAE7451588.1 CAD [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_s_natans.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,11,0.00169116,297,103,"CAE7353157.1","URA2 [Symbiodinium sp. CCMP2592] "CAE7353157.1 URA2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,1,0.0,0,100,"CAE7282456.1","HFA1 [Symbiodinium natans] "CAE7282456.1 HFA1 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,+,2,0.0,0,84,"CAE7605731.1","ACC1 [Symbiodinium natans] "CAE7605731.1 ACC1 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,+,3,0.0,0,89,"CAE7605714.1","ACC1 [Symbiodinium natans] "CAE7605714.1 ACC1 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,4,0.0,0,70,"CAE7615757.1","ACC2 [Symbiodinium natans] "CAE7615757.1 ACC2 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,5,1.36737e-152,148,14,"CAE6943125.1","unnamed protein product [Symbiodinium natans] "CAE6943125.1 unnamed protein product [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,6,2.03838e-41,259,53,"CAE7472186.1","CPK3 [Symbiodinium natans] "CAE7472186.1 CPK3 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,7,5.47811e-36,265,46,"CAE7198571.1","Mccc2 [Symbiodinium natans] "CAE7198571.1 Mccc2 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,8,5.57701e-32,269,46,"CAE7373910.1","fol1 [Symbiodinium natans] "CAE7373910.1 fol1 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,9,2.32161e-29,271,69,"CAE7567901.1","xpr1 [Symbiodinium natans] "CAE7567901.1 xpr1 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,10,5.98263e-17,284,13,"CAE7235830.1","dtd2 [Symbiodinium natans] "CAE7235830.1 dtd2 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,11,5.88454e-13,288,28,"CAE7426086.1","CPK2 [Symbiodinium natans] "CAE7426086.1 CPK2 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,12,2.69399e-12,288,46,"CAE7474410.1","pkd2 [Symbiodinium natans] "CAE7474410.1 pkd2 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,13,3.71608e-07,294,69,"CAE7304970.1","CAD [Symbiodinium natans] "CAE7304970.1 CAD [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,14,4.44259e-06,295,62,"CAE7578804.1","URA2 [Symbiodinium natans] "CAE7578804.1 URA2 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,15,5.11011e-06,295,65,"CAE6967034.1","CAD [Symbiodinium natans] "CAE6967034.1 CAD [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,16,7.41466e-06,295,79,"CAE7473021.1","URA2 [Symbiodinium natans] "CAE7473021.1 URA2 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,17,0.00095345,297,17,"CAE7226804.1","CARNS1 [Symbiodinium natans] "CAE7226804.1 CARNS1 [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221605.1_Snat_CCMP2548_protein.faa,blastp 2.9.0+,-,18,0.0238603,298,13,"CAE7205119.1","ddaC [Symbiodinium natans] "CAE7205119.1 ddaC [Symbiodinium natans]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,+,1,0.0,0,100,"OLP78208.1","ACC1 carboxylase [Symbiodinium microadriaticum] "OLP78208.1 ACC1 carboxylase [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,+,2,0.0,0,138,"OLP81638.1","ACC1 carboxylase 1 [Symbiodinium microadriaticum] "OLP81638.1 ACC1 carboxylase 1 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,+,3,1.32557e-166,134,32,"OLQ05789.1","ACC1 carboxylase [Symbiodinium microadriaticum] "OLQ05789.1 ACC1 carboxylase [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,+,4,5.88654e-142,159,47,"OLP76680.1","ACC1 carboxylase  partial [Symbiodinium microadriaticum] "OLP76680.1 ACC1 carboxylase  partial [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,+,5,4.20859e-92,209,31,"OLQ00974.1","ACC1 carboxylase  mitochondrial [Symbiodinium microadriaticum] "OLQ00974.1 ACC1 carboxylase  mitochondrial [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,6,3.81103e-70,231,54,"OLQ14317.1","hypothetical protein AK812_SmicGene1506 [Symbiodinium microadriaticum] "OLQ14317.1 hypothetical protein AK812_SmicGene1506 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,7,2.18056e-38,262,108,"OLQ05787.1","hypothetical protein AK812_SmicGene10992 [Symbiodinium microadriaticum] "OLQ05787.1 hypothetical protein AK812_SmicGene10992 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,8,2.29463e-37,263,53,"OLP89692.1","Calcium-dependent protein kinase 13 [Symbiodinium microadriaticum] "OLP89692.1 Calcium-dependent protein kinase 13 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,9,1.19755e-26,274,6,"OLP78355.1","ACC1 carboxylase  mitochondrial  partial [Symbiodinium microadriaticum] "OLP78355.1 ACC1 carboxylase  mitochondrial  partial [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,10,2.39049e-23,277,2,"OLP73529.1","ACC1 carboxylase  partial [Symbiodinium microadriaticum] "OLP73529.1 ACC1 carboxylase  partial [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,11,4.8247e-22,279,96,"OLP91380.1","putative methylcrotonoyl-CoA carboxylase beta chain  mitochondrial [Symbiodinium microadriaticum] "OLP91380.1 putative methylcrotonoyl-CoA carboxylase beta chain  mitochondrial [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,12,1.0768e-21,279,25,"OLP82804.1","Serine/threonine-protein phosphatase T [Symbiodinium microadriaticum] "OLP82804.1 Serine/threonine-protein phosphatase T [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,13,1.54646e-21,279,13,"OLQ12541.1","Clavaminate synthase-like protein [Symbiodinium microadriaticum] "OLQ12541.1 Clavaminate synthase-like protein [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,14,7.0136e-20,281,2,"OLP73193.1","ACC1 carboxylase  partial [Symbiodinium microadriaticum] "OLP73193.1 ACC1 carboxylase  partial [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,15,4.81241e-17,284,8,"OLP78351.1","ACC1 carboxylase 2 [Symbiodinium microadriaticum] "OLP78351.1 ACC1 carboxylase 2 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,16,3.88037e-14,287,11,"OLP95038.1","putative D-tyrosyl-tRNA(Tyr) deacylase 2 [Symbiodinium microadriaticum] "OLP95038.1 putative D-tyrosyl-tRNA(Tyr) deacylase 2 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,17,1.36339e-10,290,38,"OLQ06823.1","Calcium-dependent protein kinase 1 [Symbiodinium microadriaticum] "OLQ06823.1 Calcium-dependent protein kinase 1 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,18,2.58262e-06,294,74,"OLQ07078.1","Protein pyrABCN [Symbiodinium microadriaticum] "OLQ07078.1 Protein pyrABCN [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,19,6.19278e-06,295,126,"OLQ04104.1","Protein URA2 [Symbiodinium microadriaticum] "OLQ04104.1 Protein URA2 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,20,1.15448e-05,295,24,"OLP85440.1","Clavaminate synthase-like protein [Symbiodinium microadriaticum] "OLP85440.1 Clavaminate synthase-like protein [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,21,0.000349679,297,53,"OLQ01895.1","Protein pyrABCN [Symbiodinium microadriaticum] "OLQ01895.1 Protein pyrABCN [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,22,0.00168126,297,44,"OLP88226.1","hypothetical protein AK812_SmicGene30489 [Symbiodinium microadriaticum] "OLP88226.1 hypothetical protein AK812_SmicGene30489 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,23,0.00596007,298,20,"OLQ08984.1","Arabinose-proton symporter [Symbiodinium microadriaticum] "OLQ08984.1 Arabinose-proton symporter [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,24,0.00880744,298,12,"OLP98794.1","hypothetical protein AK812_SmicGene18699 [Symbiodinium microadriaticum] "OLP98794.1 hypothetical protein AK812_SmicGene18699 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,25,0.00924825,298,16,"OLP90034.1","hypothetical protein AK812_SmicGene28464 [Symbiodinium microadriaticum] "OLP90034.1 hypothetical protein AK812_SmicGene28464 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,26,0.0109238,298,38,"OLQ03326.1","Carnosine synthase 1 [Symbiodinium microadriaticum] "OLQ03326.1 Carnosine synthase 1 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,27,0.0120208,298,46,"OLP92728.1","hypothetical protein AK812_SmicGene25445 [Symbiodinium microadriaticum] "OLP92728.1 hypothetical protein AK812_SmicGene25445 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,28,0.0132223,298,88,"OLP80268.1","Calcium-dependent protein kinase 1 [Symbiodinium microadriaticum] "OLP80268.1 Calcium-dependent protein kinase 1 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_001939145.1_protein.faa,blastp 2.9.0+,-,29,0.0496825,299,6,"OLP83387.1","Calcium-dependent protein kinase 1 [Symbiodinium microadriaticum] "OLP83387.1 Calcium-dependent protein kinase 1 [Symbiodinium microadriaticum]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,1,0.0,0,100,"CAE7794939.1","ACC2 [Symbiodinium sp. CCMP2592] "CAE7794939.1 ACC2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,2,0.0,0,103,"CAE7247065.1","ACC2 [Symbiodinium sp. CCMP2592] "CAE7247065.1 ACC2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,3,3.45675e-142,159,31,"CAE7572051.1","CPK4 [Symbiodinium sp. CCMP2592] "CAE7572051.1 CPK4 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,4,5.34447e-132,169,32,"CAE7729236.1","accA [Symbiodinium sp. CCMP2592] "CAE7729236.1 accA [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,5,8.23433e-124,177,40,"CAE7729179.1","ACAC [Symbiodinium sp. CCMP2592] "CAE7729179.1 ACAC [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,6,4.11556e-69,232,35,"CAE7572065.1","dtd2 [Symbiodinium sp. CCMP2592] "CAE7572065.1 dtd2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,7,1.24213e-51,249,35,"CAE7395870.1","HFA1 [Symbiodinium sp. CCMP2592] "CAE7395870.1 HFA1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,8,4.91138e-37,264,60,"CAE7663557.1","Mccc2 [Symbiodinium sp. CCMP2592] "CAE7663557.1 Mccc2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,9,9.0296e-34,267,26,"CAE7729271.1","ACC1 [Symbiodinium sp. CCMP2592] "CAE7729271.1 ACC1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,10,3.88659e-28,273,77,"CAE7729143.1","HFA1 [Symbiodinium sp. CCMP2592] "CAE7729143.1 HFA1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,11,1.34019e-23,277,17,"CAE7200020.1","cmk-1 [Symbiodinium sp. CCMP2592] "CAE7200020.1 cmk-1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,12,3.79737e-15,286,11,"CAE7763326.1","dtd2 [Symbiodinium sp. CCMP2592] "CAE7763326.1 dtd2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,13,5.22849e-15,286,9,"CAE7750194.1","CPK1 [Symbiodinium sp. CCMP2592] "CAE7750194.1 CPK1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,14,9.74443e-13,288,12,"CAE7535375.1","unnamed protein product [Symbiodinium sp. CCMP2592] "CAE7535375.1 unnamed protein product [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,15,1.71149e-12,288,26,"CAE6948187.1","CPK1 [Symbiodinium sp. CCMP2592] "CAE6948187.1 CPK1 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,16,5.51874e-12,289,38,"CAE7481283.1","CPK4 [Symbiodinium sp. CCMP2592] "CAE7481283.1 CPK4 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,17,2.96427e-07,293,77,"CAE7451588.1","CAD [Symbiodinium sp. CCMP2592] "CAE7451588.1 CAD [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,18,3.59977e-07,294,8,"CAE7723814.1","unnamed protein product [Symbiodinium sp. CCMP2592] "CAE7723814.1 unnamed protein product [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,19,5.5579e-06,295,60,"CAE7758309.1","Mccc2 [Symbiodinium sp. CCMP2592] "CAE7758309.1 Mccc2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,20,9.86212e-06,295,106,"CAE7353157.1","URA2 [Symbiodinium sp. CCMP2592] "CAE7353157.1 URA2 [Symbiodinium sp. CCMP2592]"
ACC1,ACC1_S_microadriaticum.faa,GCA_905221615.1_protein.faa,blastp 2.9.0+,-,21,1.91314e-05,295,34,"CAE7546329.1","ddaC [Symbiodinium sp. CCMP2592] "CAE7546329.1 ddaC [Symbiodinium sp. CCMP2592]"
